Date,Total_Rainfall,ANOM,Flood_Height_Max,Temperature,Dew Point,Humidity,Wind Speed,Pressure
8/21/2003,1,0.2,0,84.333,73.333,71.000,4.591,29.703
8/22/2003,29.8,0.2,0,83.917,74.583,74.292,5.619,29.738
8/23/2003,9.5,0.2,0,83.458,74.750,75.917,5.875,29.718
8/24/2003,0,0.2,0,83.792,75.083,75.542,5.917,29.694
8/25/2003,0,0.2,0,84.667,74.750,73.667,4.391,29.709
8/26/2003,0,0.2,0,85.217,76.304,74.696,8.043,29.729
8/27/2003,25,0.2,0,85.333,74.500,70.750,3.783,29.713
8/28/2003,6,0.2,0,81.435,72.913,77.087,7.000,29.719
8/29/2003,18.8,0.2,0,83.160,73.960,75.240,6.920,29.731
8/30/2003,50,0.2,0,81.800,76.040,83.360,5.652,29.746
8/31/2003,0.5,0.2,0,82.292,72.750,73.625,6.833,29.741
9/1/2003,0,0.19,0,83.208,73.583,74.292,5.167,29.716
9/2/2003,10.5,0.19,0,84.667,75.500,74.833,6.478,29.696
9/3/2003,47.5,0.19,0,79.435,73.261,82.522,8.238,29.751
9/4/2003,0,0.19,0,83.250,74.208,75.667,5.591,29.750
9/5/2003,0,0.19,0,84.042,74.542,74.542,4.684,29.728
9/6/2003,0,0.19,0,84.417,75.208,74.833,4.474,29.729
9/7/2003,0,0.19,0,84.375,74.875,74.583,5.250,29.701
9/8/2003,9.5,0.19,0,84.417,76.250,76.750,4.625,29.675
9/9/2003,12.5,0.19,0,81.833,73.833,78.292,4.773,29.706
9/10/2003,3.3,0.19,0,82.208,73.833,77.000,4.000,29.721
9/11/2003,25.5,0.19,0,82.292,73.333,74.750,6.174,29.721
9/12/2003,0,0.19,0,82.625,74.500,77.000,5.875,29.709
9/13/2003,0,0.19,0,81.250,74.208,79.875,5.043,29.708
9/14/2003,2.5,0.19,0,84.333,75.333,75.542,5.875,29.703
9/15/2003,61.5,0.19,0,81.182,74.273,80.727,5.190,29.740
9/16/2003,0.5,0.19,0,83.000,73.125,73.125,5.292,29.738
9/17/2003,9,0.19,0,80.417,72.833,79.042,6.043,29.761
9/18/2003,36.5,0.19,0,83.000,72.583,72.208,5.792,29.725
9/19/2003,9.5,0.19,0,83.208,74.500,76.292,5.682,29.753
9/20/2003,6,0.19,0,79.292,72.750,80.875,9.273,29.803
9/21/2003,0.5,0.19,0,82.000,73.174,75.913,5.000,29.789
9/22/2003,0,0.19,0,83.083,72.583,71.500,4.583,29.761
9/23/2003,0,0.19,0,84.083,72.000,69.083,4.429,29.725
9/24/2003,0,0.19,0,82.625,74.292,77.292,5.364,29.710
9/25/2003,10,0.19,0,82.375,74.333,78.167,5.167,29.703
9/26/2003,36,0.19,0,80.500,75.000,84.625,6.417,29.714
9/27/2003,15.5,0.19,0,80.167,74.000,83.042,4.217,29.708
9/28/2003,0,0.19,0,82.609,74.609,78.174,4.176,29.678
9/29/2003,0,0.19,0,83.042,75.083,78.292,5.000,29.673
9/30/2003,54.5,0.19,0,82.391,74.522,78.783,5.350,29.667
10/1/2003,5.5,0.38,0,80.840,75.720,85.240,4.095,29.660
10/2/2003,32.3,0.38,0,83.833,74.833,75.792,5.304,29.640
10/3/2003,5.5,0.38,0,80.167,75.208,85.917,8.682,29.689
10/4/2003,6.5,0.38,0,81.833,74.750,80.208,5.609,29.701
10/5/2003,0.5,0.38,0,82.042,76.833,84.625,4.478,29.693
10/6/2003,7.5,0.38,0,82.708,77.792,85.708,4.708,29.711
10/7/2003,14,0.38,0,80.680,75.640,85.360,4.375,29.743
10/8/2003,83.5,0.38,0,80.077,75.308,86.423,4.792,29.734
10/9/2003,71.5,0.38,0,79.560,75.000,86.880,3.542,29.722
10/10/2003,19.5,0.38,0,77.167,73.750,89.917,5.952,29.716
10/11/2003,0.8,0.38,0,80.833,72.875,77.667,6.958,29.700
10/12/2003,1.2,0.38,0,79.583,73.792,83.833,7.583,29.709
10/13/2003,5,0.38,0,80.833,73.333,79.333,8.125,29.724
10/14/2003,15,0.38,0,79.792,74.083,83.958,5.417,29.751
10/15/2003,0.5,0.38,0,80.750,72.667,77.500,3.826,29.756
10/16/2003,14,0.38,0,82.167,72.417,75.583,5.625,29.745
10/17/2003,20,0.38,0,80.391,73.435,79.957,8.826,29.738
10/18/2003,9,0.38,0,80.708,74.167,81.500,4.208,29.716
10/19/2003,0,0.38,0,80.375,74.583,83.417,4.042,29.716
10/20/2003,64,0.38,0,82.167,76.000,82.542,5.348,29.713
10/21/2003,16,0.38,0,82.292,74.000,77.458,5.208,29.736
10/22/2003,23,0.38,0,81.609,74.304,80.000,4.913,29.773
10/23/2003,0,0.38,0,81.000,74.292,81.750,4.042,29.800
10/24/2003,17.3,0.38,0,79.826,75.000,86.304,4.300,29.754
10/25/2003,3.5,0.38,0,80.625,73.750,81.125,5.125,29.721
10/26/2003,0,0.38,0,80.083,73.833,82.542,7.208,29.750
10/27/2003,0,0.38,0,81.958,72.167,72.833,4.864,29.769
10/28/2003,3,0.38,0,82.792,74.750,77.917,7.632,29.734
10/29/2003,1,0.38,0,84.800,75.560,75.160,7.600,29.661
10/30/2003,9.5,0.38,0,82.458,75.208,80.625,5.542,29.634
10/31/2003,40,0.38,0,81.000,74.565,81.957,6.238,29.685
11/1/2003,0,0.29,0,82.833,74.792,77.792,4.833,29.699
11/2/2003,95.5,0.29,0,83.375,75.250,77.583,6.667,29.735
11/3/2003,0.5,0.29,0,84.458,76.750,78.167,8.542,29.724
11/4/2003,0,0.29,0,84.250,76.083,77.250,6.875,29.705
11/5/2003,0,0.29,0,83.708,76.333,79.250,7.750,29.683
11/6/2003,1,0.29,0,82.083,76.250,83.417,5.739,29.680
11/7/2003,57.6,0.29,0,82.583,74.125,76.875,4.958,29.694
11/8/2003,15,0.29,0,82.167,75.583,81.417,3.864,29.670
11/9/2003,52.2,0.29,0,81.625,76.417,85.083,4.409,29.663
11/10/2003,32.3,0.29,0,80.960,75.800,85.280,4.120,29.671
11/11/2003,3.5,0.29,0,80.917,74.833,82.875,5.348,29.678
11/12/2003,6.6,0.29,0,82.833,74.917,78.417,4.826,29.666
11/13/2003,9,0.29,0,81.792,76.167,83.917,4.913,29.695
11/14/2003,0,0.29,0,82.333,75.167,80.292,3.300,29.696
11/15/2003,2,0.29,0,82.120,76.280,83.320,5.000,29.683
11/16/2003,40.5,0.29,0,81.708,75.417,82.250,5.304,29.688
11/17/2003,1,0.29,0,82.292,76.083,81.958,4.478,29.713
11/18/2003,4.5,0.29,0,81.458,75.792,83.833,5.176,29.713
11/19/2003,0,0.29,0,81.958,74.833,80.542,5.750,29.719
11/20/2003,4.5,0.29,0,82.261,74.304,77.957,5.261,29.720
11/21/2003,0.5,0.29,0,81.522,74.435,80.609,6.696,29.747
11/22/2003,12.5,0.29,0,82.583,74.500,77.833,4.042,29.758
11/23/2003,12,0.29,0,82.458,75.250,80.083,5.333,29.754
11/24/2003,26.5,0.29,0,81.250,75.870,81.667,6.238,29.745
11/25/2003,35,0.29,0,83.440,76.360,80.160,5.958,29.697
11/26/2003,1.5,0.29,0,83.917,75.875,77.875,4.958,29.665
11/27/2003,2.5,0.29,0,82.583,74.333,77.708,4.875,29.655
11/28/2003,0.5,0.29,0,81.833,75.500,81.833,4.417,29.658
11/29/2003,37,0.29,0,79.304,74.565,86.739,4.696,29.703
11/30/2003,19.5,0.29,0,80.920,74.360,82.080,5.083,29.710
12/1/2003,94.8,0.38,0,81.417,75.333,83.083,4.958,29.701
12/2/2003,24,0.38,0,82.045,74.500,79.409,7.909,29.697
12/3/2003,51.5,0.38,0,82.792,73.625,74.875,9.917,29.664
12/4/2003,3.3,0.38,0,82.042,73.208,75.583,5.864,29.665
12/5/2003,18,0.38,0,83.667,75.583,77.542,6.870,29.671
12/6/2003,24,0.38,0,83.458,74.917,77.083,6.375,29.668
12/7/2003,39,0.38,0,80.208,74.750,84.333,8.545,29.683
12/8/2003,0,0.38,0,84.500,74.583,73.458,9.042,29.659
12/9/2003,0.5,0.38,0,82.250,74.083,77.792,6.000,29.681
12/10/2003,7.5,0.38,0,82.739,75.870,80.696,7.600,29.673
12/11/2003,83.3,0.38,0,80.700,76.400,87.550,5.400,29.671
12/12/2003,51.5,0.38,0,80.364,74.545,83.409,5.095,29.690
12/13/2003,44.3,0.38,0,81.000,75.500,84.417,6.957,29.655
12/14/2003,14,0.38,0,79.417,74.083,84.708,9.375,29.664
12/15/2003,2,0.38,0,82.000,74.167,78.167,11.375,29.639
12/16/2003,3.5,0.38,0,81.043,73.217,77.826,9.783,29.664
12/17/2003,0.5,0.38,0,81.583,74.333,79.917,6.250,29.705
12/18/2003,58.6,0.38,0,80.391,74.696,84.043,7.043,29.745
12/19/2003,3.5,0.38,0,80.542,74.208,82.500,7.739,29.746
12/20/2003,1,0.38,0,80.625,73.500,80.000,4.810,29.745
12/21/2003,0,0.38,0,80.500,73.667,81.125,10.417,29.738
12/22/2003,33,0.38,0,80.375,74.167,82.292,8.833,29.719
12/23/2003,0.5,0.38,0,81.542,73.708,78.292,6.545,29.718
12/24/2003,0,0.38,0,82.042,74.125,78.000,7.125,29.723
12/25/2003,3.1,0.38,0,82.875,72.208,70.917,5.875,29.729
12/26/2003,8.7,0.38,0,79.450,73.350,82.650,3.444,29.728
12/27/2003,3.5,0.38,0,78.667,73.333,85.042,6.458,29.760
12/28/2003,1,0.38,0,80.417,73.042,79.583,9.524,29.790
12/29/2003,6,0.38,0,81.583,74.333,79.708,11.375,29.783
12/30/2003,69.5,0.38,0,80.917,75.667,85.083,13.737,29.764
12/31/2003,9.5,0.38,0,80.917,76.083,85.750,8.870,29.730
1/1/2004,5,0.38,0,82.125,76.333,83.292,6.696,29.708
1/2/2004,7,0.38,0,80.292,75.250,85.792,4.542,29.736
1/3/2004,0,0.38,0,81.625,74.833,81.333,6.696,29.736
1/4/2004,0,0.38,0,82.417,75.667,81.458,9.458,29.744
1/5/2004,3,0.38,0,82.750,75.250,79.167,8.625,29.744
1/6/2004,30.6,0.38,0,80.200,75.000,85.320,8.292,29.760
1/7/2004,3.2,0.38,0,81.417,75.583,83.208,5.696,29.758
1/8/2004,4.5,0.38,0,81.292,75.333,83.125,9.375,29.783
1/9/2004,1,0.38,0,82.750,74.333,77.458,10.750,29.771
1/10/2004,0,0.38,0,82.542,73.583,75.708,8.875,29.756
1/11/2004,0,0.38,0,81.250,73.333,78.125,10.750,29.775
1/12/2004,0,0.38,0,81.708,74.583,80.542,11.125,29.753
1/13/2004,0.5,0.38,0,81.542,74.208,79.875,12.583,29.730
1/14/2004,1,0.38,0,81.750,76.167,84.042,10.333,29.709
1/15/2004,0,0.38,0,82.208,76.667,84.333,9.917,29.720
1/16/2004,33,0.38,0,81.625,76.583,85.500,7.364,29.743
1/17/2004,25.5,0.38,0,80.167,75.833,87.750,10.625,29.724
1/18/2004,0.5,0.38,0,81.375,75.250,82.833,8.913,29.708
1/19/2004,8,0.38,0,81.792,75.917,83.417,9.125,29.714
1/20/2004,0,0.38,0,80.917,73.750,80.250,6.958,29.730
1/21/2004,0,0.38,0,81.652,75.000,81.609,10.130,29.730
1/22/2004,4.5,0.38,0,81.542,75.000,81.875,12.417,29.704
1/23/2004,1.3,0.38,0,80.792,75.000,83.583,13.125,29.705
1/24/2004,42.7,0.38,0,81.000,75.167,83.542,14.208,29.685
1/25/2004,50.5,0.38,0,80.417,74.917,84.250,14.625,29.683
1/26/2004,0.5,0.38,0,80.875,76.083,86.292,11.417,29.676
1/27/2004,0,0.38,0,80.042,77.000,90.875,11.833,29.661
1/28/2004,10,0.38,0,80.250,76.083,88.000,10.750,29.649
1/29/2004,2,0.38,0,80.083,75.750,87.458,8.000,29.673
1/30/2004,0.5,0.38,0,81.708,76.000,84.000,10.708,29.676
1/31/2004,0,0.38,0,80.417,74.542,83.458,8.708,29.710
2/1/2004,0,0.34,0,80.917,75.333,84.333,7.250,29.650
2/2/2004,3,0.34,0,81.208,76.750,86.750,4.727,29.665
2/3/2004,0.5,0.34,0,80.667,75.917,86.375,4.368,29.691
2/4/2004,0,0.34,0,81.375,75.208,82.833,7.043,29.715
2/5/2004,0,0.34,0,81.217,74.391,81.261,13.348,29.746
2/6/2004,2,0.34,0,80.917,74.833,82.792,11.750,29.781
2/7/2004,14,0.34,0,79.042,74.167,85.542,8.083,29.811
2/8/2004,28,0.34,0,79.667,73.417,82.500,5.950,29.791
2/9/2004,4.3,0.34,0,79.542,74.042,84.750,8.455,29.773
2/10/2004,5.5,0.34,0,81.125,74.208,80.833,9.625,29.761
2/11/2004,4,0.34,0,80.917,74.333,81.833,9.958,29.776
2/12/2004,0,0.34,0,80.542,73.042,78.625,13.375,29.758
2/13/2004,0,0.34,0,81.042,73.292,78.125,15.000,29.731
2/14/2004,1.8,0.34,0,80.750,72.458,76.375,15.083,29.695
2/15/2004,1,0.34,0,79.958,73.667,82.250,12.167,29.705
2/16/2004,1.5,0.34,0,79.792,73.500,82.167,7.174,29.739
2/17/2004,0,0.34,0,80.217,73.130,79.870,9.522,29.693
2/18/2004,0,0.34,0,79.458,71.917,77.625,10.667,29.700
2/19/2004,0,0.34,0,80.130,72.174,76.565,9.000,29.724
2/20/2004,0,0.34,0,80.167,72.792,78.750,10.958,29.764
2/21/2004,0,0.34,0,80.875,72.958,77.750,9.542,29.748
2/22/2004,0,0.34,0,80.000,73.500,81.625,7.458,29.731
2/23/2004,0,0.34,0,81.417,73.083,76.958,7.417,29.743
2/24/2004,0,0.34,0,81.500,73.292,77.417,7.083,29.746
2/25/2004,0,0.34,0,81.167,72.833,76.875,5.429,29.754
2/26/2004,0,0.34,0,81.000,72.833,77.208,5.625,29.736
2/27/2004,0,0.34,0,81.583,73.375,77.917,6.875,29.720
2/28/2004,0,0.34,0,81.792,74.208,79.208,5.682,29.705
2/29/2004,35.5,0.34,0,82.125,76.500,84.042,5.571,29.700
3/1/2004,2,0.21,0,83.292,75.500,78.917,4.625,29.670
3/2/2004,0,0.21,0,82.680,75.720,80.760,5.045,29.661
3/3/2004,13.5,0.21,0,83.958,75.833,77.542,4.792,29.668
3/4/2004,12.5,0.21,0,82.478,76.043,81.478,11.478,29.687
3/5/2004,0.5,0.21,0,82.083,76.583,83.875,11.875,29.685
3/6/2004,8.5,0.21,0,82.125,75.833,82.292,12.333,29.704
3/7/2004,18,0.21,0,81.583,75.917,83.875,9.667,29.725
3/8/2004,2,0.21,0,81.542,76.167,84.667,11.625,29.731
3/9/2004,16.5,0.21,0,81.042,74.042,80.792,8.750,29.724
3/10/2004,12,0.21,0,80.208,75.500,86.458,5.208,29.706
3/11/2004,5,0.21,0,79.792,76.000,89.083,3.696,29.715
3/12/2004,11,0.21,0,80.000,73.792,82.958,5.286,29.756
3/13/2004,0.5,0.21,0,80.917,74.042,81.083,5.000,29.750
3/14/2004,0,0.21,0,82.000,74.792,80.208,6.542,29.749
3/15/2004,20.5,0.21,0,81.292,74.875,82.083,6.957,29.721
3/16/2004,0,0.21,0,80.167,74.833,84.833,5.826,29.725
3/17/2004,0,0.21,0,82.000,74.208,79.125,4.217,29.721
3/18/2004,0,0.21,0,81.750,74.250,79.792,5.381,29.711
3/19/2004,0,0.21,0,80.542,73.125,79.292,4.389,29.669
3/20/2004,0,0.21,0,80.042,73.833,82.708,3.381,29.649
3/21/2004,0,0.21,0,81.458,73.333,77.917,5.333,29.658
3/22/2004,0,0.21,0,80.833,74.250,81.875,4.550,29.688
3/23/2004,7,0.21,0,81.833,74.208,79.125,5.000,29.698
3/24/2004,86.3,0.21,0,82.083,75.500,81.542,4.700,29.695
3/25/2004,0,0.21,0,82.833,75.917,80.625,4.875,29.693
3/26/2004,0,0.21,0,83.250,76.750,81.292,5.130,29.724
3/27/2004,11,0.21,0,84.440,76.440,77.840,7.760,29.772
3/28/2004,0,0.21,0,84.250,76.167,76.958,9.708,29.760
3/29/2004,0,0.21,0,84.375,76.000,76.917,6.955,29.749
3/30/2004,0,0.21,0,83.625,76.167,79.208,5.435,29.765
3/31/2004,57.8,0.21,0,83.958,75.667,77.458,6.542,29.765
4/1/2004,0.5,0.16,0,84.083,75.583,76.875,5.625,29.756
4/2/2004,0,0.16,0,85.000,75.667,74.750,6.909,29.745
4/3/2004,6.5,0.16,0,84.375,75.625,75.958,6.727,29.746
4/4/2004,1,0.16,0,84.083,76.917,78.750,9.000,29.750
4/5/2004,0,0.16,0,81.042,75.667,84.792,5.091,29.749
4/6/2004,0,0.16,0,82.667,74.667,78.542,5.208,29.733
4/7/2004,23.3,0.16,0,83.565,76.826,80.913,5.063,29.730
4/8/2004,2,0.16,0,83.417,76.667,80.792,4.087,29.729
4/9/2004,0,0.16,0,82.375,75.750,81.667,4.042,29.750
4/10/2004,0,0.16,0,83.667,75.250,77.500,4.682,29.739
4/11/2004,0,0.16,0,82.870,77.087,82.957,2.684,29.732
4/12/2004,0,0.16,0,83.227,75.636,79.182,4.000,29.724
4/13/2004,0,0.16,0,83.870,76.304,78.739,5.125,29.678
4/14/2004,2,0.16,0,84.000,75.478,76.304,5.429,29.698
4/15/2004,2.3,0.16,0,84.375,75.292,75.208,4.762,29.719
4/16/2004,0,0.16,0,83.208,75.375,78.000,4.571,29.734
4/17/2004,0,0.16,0,84.042,75.250,76.083,5.050,29.699
4/18/2004,19.5,0.16,0,84.250,75.583,75.917,5.450,29.683
4/19/2004,21,0.16,0,84.167,76.375,77.917,5.500,29.714
4/20/2004,5.5,0.16,0,84.292,75.417,75.750,5.375,29.739
4/21/2004,0.5,0.16,0,85.130,76.957,77.043,5.227,29.682
4/22/2004,14.5,0.16,0,84.250,76.750,78.833,5.000,29.641
4/23/2004,2.5,0.16,0,81.958,75.708,82.625,4.417,29.654
4/24/2004,2.5,0.16,0,83.652,76.652,80.217,4.762,29.687
4/25/2004,1,0.16,0,83.120,77.560,83.440,4.800,29.690
4/26/2004,0.5,0.16,0,83.917,76.750,79.958,6.409,29.651
4/27/2004,10.5,0.16,0,84.400,76.280,77.640,5.542,29.642
4/28/2004,15,0.16,0,83.583,75.583,78.000,6.348,29.634
4/29/2004,65,0.16,0,84.083,76.750,79.458,6.391,29.606
4/30/2004,27,0.16,0,84.792,77.542,78.833,5.864,29.581
5/1/2004,32,0.14,0,83.250,75.833,79.292,6.333,29.616
5/2/2004,0.5,0.14,0,83.375,75.625,78.417,4.542,29.633
5/3/2004,2,0.14,0,84.250,76.250,78.083,5.042,29.631
5/4/2004,116.5,0.14,0,83.583,77.417,82.458,5.636,29.636
5/5/2004,16.5,0.14,0,83.958,78.500,83.333,4.095,29.626
5/6/2004,12.5,0.14,0,83.875,77.250,81.458,5.478,29.650
5/7/2004,3.5,0.14,0,81.667,76.750,86.042,5.045,29.666
5/8/2004,25,0.14,0,79.333,75.333,89.042,9.773,29.720
5/9/2004,0,0.14,0,82.409,74.000,77.364,5.278,29.693
5/10/2004,0,0.14,0,84.792,74.833,73.417,3.667,29.696
5/11/2004,0,0.14,0,84.000,75.500,76.125,4.300,29.673
5/12/2004,36.5,0.14,0,78.043,73.696,87.826,9.696,29.665
5/13/2004,3.5,0.14,0,78.000,73.208,86.417,8.348,29.654
5/14/2004,3.5,0.14,0,79.667,74.750,86.292,6.652,29.676
5/15/2004,32.5,0.14,0,82.375,74.375,78.333,6.500,29.654
5/16/2004,0,0.14,0,83.125,73.833,74.708,6.000,29.679
5/17/2004,0,0.14,0,84.083,73.333,72.208,5.043,29.700
5/18/2004,0,0.14,0,84.417,75.750,76.042,5.167,29.701
5/19/2004,0,0.14,0,84.625,75.125,74.583,4.818,29.679
5/20/2004,1,0.14,0,84.091,76.182,77.909,4.333,29.712
5/21/2004,0,0.14,0,84.591,77.364,79.545,3.933,29.708
5/22/2004,0,0.14,0,85.261,77.261,77.391,3.957,29.698
5/23/2004,0,0.14,0,85.292,75.708,74.167,5.478,29.711
5/24/2004,0,0.14,0,85.917,73.583,68.208,5.333,29.733
5/25/2004,4.5,0.14,0,82.727,74.545,77.364,5.409,29.773
5/26/2004,43.5,0.14,0,83.167,74.708,77.125,7.348,29.760
5/27/2004,16,0.14,0,83.217,74.696,77.348,7.650,29.740
5/28/2004,42.3,0.14,0,81.208,74.917,82.208,6.435,29.738
5/29/2004,0,0.14,0,81.542,74.833,81.292,4.364,29.695
5/30/2004,65.1,0.14,0,80.542,74.500,83.125,4.591,29.686
5/31/2004,5.9,0.14,0,78.042,74.667,90.500,5.818,29.710
6/1/2004,11,0.2,0,80.708,72.958,78.083,7.708,29.733
6/2/2004,0.5,0.2,0,82.227,73.591,76.273,7.682,29.712
6/3/2004,0,0.2,0,82.792,72.833,71.583,8.208,29.704
6/4/2004,1.8,0.2,0,83.625,74.583,74.792,8.250,29.689
6/5/2004,31.5,0.2,0,83.250,76.500,81.083,6.792,29.678
6/6/2004,3.5,0.2,0,83.792,75.750,77.792,5.708,29.686
6/7/2004,13.5,0.2,0,84.333,76.250,77.625,3.652,29.696
6/8/2004,5,0.2,0,81.292,75.083,82.500,5.609,29.735
6/9/2004,0,0.2,0,80.739,74.043,81.609,3.955,29.723
6/10/2004,3,0.2,0,82.458,75.083,79.167,5.667,29.685
6/11/2004,0,0.2,0,80.667,73.917,81.417,5.625,29.703
6/12/2004,0,0.2,0,82.583,75.000,78.958,4.850,29.708
6/13/2004,3.5,0.2,0,83.875,75.250,76.833,6.952,29.711
6/14/2004,0,0.2,0,84.417,76.500,78.375,4.905,29.720
6/15/2004,8,0.2,0,84.417,75.542,76.292,5.045,29.738
6/16/2004,0,0.2,0,84.500,74.778,73.389,4.389,29.743
6/17/2004,0,0.2,0,84.125,74.833,75.000,4.789,29.741
6/18/2004,0,0.2,0,84.250,75.542,75.333,6.048,29.735
6/19/2004,48.8,0.2,0,83.250,73.458,72.750,7.000,29.743
6/20/2004,0,0.2,0,83.083,74.042,75.125,5.000,29.765
6/21/2004,0,0.2,0,84.708,72.917,69.167,4.750,29.761
6/22/2004,5.5,0.2,0,82.167,75.625,81.292,7.391,29.778
6/23/2004,6.5,0.2,0,79.625,72.292,79.042,6.917,29.755
6/24/2004,10.6,0.2,0,80.833,71.542,73.917,4.905,29.735
6/25/2004,0,0.2,0,83.500,73.917,74.250,5.429,29.704
6/26/2004,5,0.2,0,83.625,76.500,79.708,6.042,29.679
6/27/2004,8,0.2,0,80.833,74.958,82.792,8.542,29.715
6/28/2004,5,0.2,0,82.917,73.167,72.667,6.833,29.705
6/29/2004,0,0.2,0,83.625,75.000,75.667,9.125,29.658
6/30/2004,0,0.2,0,84.583,75.167,74.083,9.667,29.648
7/1/2004,0,0.51,0,83.667,76.417,79.167,5.130,29.674
7/2/2004,0,0.51,0,84.833,73.500,70.125,5.130,29.696
7/3/2004,0,0.51,0,85.583,73.667,68.875,4.810,29.679
7/4/2004,3,0.51,0,84.625,74.750,73.125,5.375,29.681
7/5/2004,35.5,0.51,0,83.625,75.333,77.750,5.826,29.699
7/6/2004,0,0.51,0,82.292,75.333,80.667,4.636,29.696
7/7/2004,0,0.51,0,83.000,75.833,79.708,4.727,29.703
7/8/2004,19.8,0.51,0,82.625,76.250,81.667,4.792,29.705
7/9/2004,16,0.51,0,79.750,74.333,84.708,7.542,29.734
7/10/2004,10.5,0.51,0,79.208,72.375,79.625,9.174,29.744
7/11/2004,7,0.51,0,80.375,72.917,78.625,4.783,29.710
7/12/2004,38,0.51,0,80.083,74.542,84.583,3.762,29.723
7/13/2004,3.6,0.51,0,81.333,74.375,80.583,4.476,29.719
7/14/2004,0.5,0.51,0,81.000,74.833,82.792,4.043,29.678
7/15/2004,16,0.51,0,79.826,74.217,84.478,3.800,29.694
7/16/2004,10,0.51,0,81.958,74.667,79.917,4.636,29.703
7/17/2004,56,0.51,0,81.500,74.125,79.833,5.417,29.720
7/18/2004,26.5,0.51,0,77.500,73.167,87.458,6.458,29.735
7/19/2004,15.5,0.51,0,78.238,71.238,79.381,6.333,29.720
7/20/2004,0,0.51,0,82.875,72.750,72.542,6.739,29.651
7/21/2004,0,0.51,0,83.042,75.083,78.208,5.722,29.694
7/22/2004,1.5,0.51,0,81.042,72.583,76.625,5.087,29.735
7/23/2004,0,0.51,0,83.750,73.667,73.083,4.500,29.713
7/24/2004,0,0.51,0,83.583,73.750,73.375,4.286,29.688
7/25/2004,2.3,0.51,0,83.667,74.000,73.542,5.300,29.660
7/26/2004,0.5,0.51,0,83.333,74.333,75.458,5.167,29.661
7/27/2004,14,0.51,0,80.708,73.708,80.875,7.304,29.704
7/28/2004,5,0.51,0,78.917,73.083,83.833,5.478,29.740
7/29/2004,118.5,0.51,0,80.792,73.125,78.792,3.957,29.728
7/30/2004,7.5,0.51,0,79.125,73.167,83.250,5.667,29.739
7/31/2004,2,0.51,0,81.125,72.750,76.667,5.708,29.739
8/1/2004,3.8,0.7,0,83.167,71.625,69.417,4.524,29.700
8/2/2004,41.5,0.7,0,79.583,73.375,82.375,6.091,29.714
8/3/2004,2.5,0.7,0,79.667,71.125,76.292,9.667,29.728
8/4/2004,0,0.7,0,82.583,73.042,74.708,4.556,29.696
8/5/2004,7.5,0.7,0,82.292,74.250,77.625,5.833,29.689
8/6/2004,0,0.7,0,83.333,73.917,74.625,6.083,29.695
8/7/2004,0,0.7,0,84.053,74.421,74.000,7.947,29.711
8/8/2004,0,0.7,0,82.583,74.958,78.750,6.542,29.726
8/9/2004,0,0.7,0,83.167,72.917,72.667,5.750,29.744
8/10/2004,0,0.7,0,84.250,71.750,68.000,6.083,29.715
8/11/2004,0,0.7,0,83.875,73.083,71.250,7.625,29.705
8/12/2004,1,0.7,0,84.083,74.167,72.958,7.458,29.738
8/13/2004,0,0.7,0,83.500,74.167,73.958,6.000,29.724
8/14/2004,5.5,0.7,0,81.200,73.400,77.800,6.480,29.715
8/15/2004,1.5,0.7,0,83.500,72.667,70.250,8.583,29.678
8/16/2004,0,0.7,0,84.375,74.333,73.167,9.708,29.669
8/17/2004,0,0.7,0,83.958,75.750,77.125,6.625,29.703
8/18/2004,0,0.7,0,82.542,74.917,78.458,5.550,29.718
8/19/2004,0,0.7,0,83.417,75.625,78.083,5.682,29.694
8/20/2004,0,0.7,0,81.750,74.667,80.542,4.091,29.690
8/21/2004,0,0.7,0,83.500,75.500,78.083,5.409,29.689
8/22/2004,11.5,0.7,0,83.875,76.167,78.167,4.875,29.725
8/23/2004,0,0.7,0,84.458,74.500,73.542,4.762,29.720
8/24/2004,0,0.7,0,84.042,75.609,74.125,5.333,29.715
8/25/2004,0,0.7,0,82.833,73.625,74.750,6.833,29.700
8/26/2004,0,0.7,0,84.208,73.417,72.083,3.957,29.668
8/27/2004,0,0.7,0,84.042,75.583,76.250,5.350,29.681
8/28/2004,0,0.7,0,85.125,76.667,76.167,4.429,29.671
8/29/2004,3,0.7,0,85.083,74.458,73.667,5.083,29.699
8/30/2004,1.3,0.7,0,82.833,74.667,77.750,5.238,29.714
8/31/2004,1,0.7,0,84.875,75.750,75.167,6.500,29.676
9/1/2004,37,0.72,0,82.792,74.708,77.583,5.348,29.670
9/2/2004,1.5,0.72,0,82.880,75.480,79.400,4.680,29.698
9/3/2004,1.5,0.72,0,83.542,75.083,77.042,4.826,29.721
9/4/2004,8,0.72,0,82.917,74.458,76.583,5.167,29.705
9/5/2004,5.5,0.72,0,80.667,74.958,83.958,5.045,29.698
9/6/2004,40.5,0.72,0,79.750,73.167,81.500,7.625,29.744
9/7/2004,2.8,0.72,0,82.000,71.375,70.458,7.000,29.753
9/8/2004,0,0.72,0,83.125,72.667,71.917,4.917,29.755
9/9/2004,4,0.72,0,82.583,73.792,75.833,6.333,29.735
9/10/2004,14,0.72,0,80.583,73.917,81.125,3.682,29.749
9/11/2004,10,0.72,0,78.625,72.792,83.083,6.348,29.759
9/12/2004,0.5,0.72,0,82.042,74.292,78.875,4.381,29.738
